"subids","age","gender","comments","exp_about","approval_time","exp_time","training_condition","shape_learned","training_time","trial_type","question","response","shape","trial_num_within_block","block","question_old","question_and_shape","correct","experiment"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"relational","square","yes","parallelogram",8,"pretest","square","square_parallelogram",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"relational","rectangle","no","square",9,"pretest","rectangle","rectangle_square",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"relational","rectangle","no","parallelogram",10,"pretest","rectangle","rectangle_parallelogram",FALSE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"relational","parallelogram","no","rhombus",11,"pretest","parallelogram","parallelogram_rhombus",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"relational","rhombus","no","square",12,"pretest","rhombus","rhombus_square",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","square","yes","square",1,"pretest","square","square_square",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","parallelogram","no","square",2,"pretest","square","parallelogram_square",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","rectangle","no","square",3,"pretest","square","rectangle_square",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","rhombus","yes","square",4,"pretest","square","rhombus_square",FALSE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","parallelogram","yes","rhombus",5,"pretest","rhombus","parallelogram_rhombus",FALSE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","rectangle","no","rhombus",6,"pretest","rhombus","rectangle_rhombus",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","square","no","rhombus",7,"pretest","rhombus","square_rhombus",FALSE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","rhombus","no","rhombus",8,"pretest","rhombus","rhombus_rhombus",FALSE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","parallelogram","yes","parallelogram",9,"pretest","parallelogram","parallelogram_parallelogram",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","rhombus","no","parallelogram",10,"pretest","parallelogram","rhombus_parallelogram",FALSE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","rectangle","no","parallelogram",11,"pretest","parallelogram","rectangle_parallelogram",FALSE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","square","no","parallelogram",12,"pretest","parallelogram","square_parallelogram",FALSE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","square","no","rectangle",13,"pretest","rectangle","square_rectangle",FALSE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","rhombus","no","rectangle",14,"pretest","rectangle","rhombus_rectangle",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","rectangle","yes","rectangle",15,"pretest","rectangle","rectangle_rectangle",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","parallelogram","no","rectangle",16,"pretest","rectangle","parallelogram_rectangle",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"training","rhombus","yes","rhombus",NA,"1","rhombus","rhombus_rhombus",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"training","rhombus","yes","rhombus",NA,"1","rhombus","rhombus_rhombus",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"training","rhombus","yes","rhombus",NA,"1","rhombus","rhombus_rhombus",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"training","rhombus","yes","rhombus",NA,"2","rhombus","rhombus_rhombus",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"training","rhombus","yes","rhombus",NA,"2","rhombus","rhombus_rhombus",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"training","rhombus","yes","rhombus",NA,"2","rhombus","rhombus_rhombus",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"relational","parallelogram","yes","rectangle",1,"posttest","parallelogram","parallelogram_rectangle",FALSE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"relational","parallelogram","yes","square",2,"posttest","parallelogram","parallelogram_square",FALSE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"relational","rectangle","no","square",3,"posttest","rectangle","rectangle_square",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"relational","rectangle","yes","parallelogram",4,"posttest","rectangle","rectangle_parallelogram",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"relational","rectangle","no","rhombus",5,"posttest","rectangle","rectangle_rhombus",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"relational","parallelogram","no","rhombus",6,"posttest","parallelogram","parallelogram_rhombus",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"relational","rhombus","yes","parallelogram",7,"posttest","rhombus","rhombus_parallelogram",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"relational","square","no","rectangle",8,"posttest","square","square_rectangle",FALSE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"relational","rhombus","yes","rectangle",9,"posttest","rhombus","rhombus_rectangle",FALSE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"relational","square","yes","parallelogram",10,"posttest","square","square_parallelogram",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"relational","rhombus","no","square",11,"posttest","rhombus","rhombus_square",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"relational","square","no","rhombus",12,"posttest","square","square_rhombus",FALSE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","square","yes","square",1,"posttest","square","square_square",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","rhombus","no","square",2,"posttest","square","rhombus_square",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","rectangle","no","square",3,"posttest","square","rectangle_square",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","parallelogram","yes","square",4,"posttest","square","parallelogram_square",FALSE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","rhombus","yes","rhombus",5,"posttest","rhombus","rhombus_rhombus",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","rectangle","no","rhombus",6,"posttest","rhombus","rectangle_rhombus",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","parallelogram","yes","rhombus",7,"posttest","rhombus","parallelogram_rhombus",FALSE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","square","no","rhombus",8,"posttest","rhombus","square_rhombus",FALSE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","parallelogram","yes","parallelogram",9,"posttest","parallelogram","parallelogram_parallelogram",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","rectangle","yes","parallelogram",10,"posttest","parallelogram","rectangle_parallelogram",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","square","no","parallelogram",11,"posttest","parallelogram","square_parallelogram",FALSE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","rhombus","yes","parallelogram",12,"posttest","parallelogram","rhombus_parallelogram",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","rhombus","no","rectangle",13,"posttest","rectangle","rhombus_rectangle",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","square","no","rectangle",14,"posttest","rectangle","square_rectangle",FALSE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","rectangle","yes","rectangle",15,"posttest","rectangle","rectangle_rectangle",TRUE,"positive_rh_passive"
91,"41","m","","What were quadrilaterals",2016-01-25 22:56:40,377858,"passive_passive","rhombus",45792,"entity","parallelogram","no","rectangle",16,"posttest","rectangle","parallelogram_rectangle",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"relational","rhombus","yes","parallelogram",1,"pretest","rhombus","rhombus_parallelogram",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"relational","rectangle","yes","square",2,"pretest","rectangle","rectangle_square",FALSE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"relational","parallelogram","yes","square",3,"pretest","parallelogram","parallelogram_square",FALSE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"relational","rhombus","no","square",4,"pretest","rhombus","rhombus_square",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"relational","rectangle","no","rhombus",5,"pretest","rectangle","rectangle_rhombus",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"relational","rhombus","no","rectangle",6,"pretest","rhombus","rhombus_rectangle",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"relational","parallelogram","yes","rectangle",7,"pretest","parallelogram","parallelogram_rectangle",FALSE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"relational","square","yes","parallelogram",8,"pretest","square","square_parallelogram",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"relational","square","no","rhombus",9,"pretest","square","square_rhombus",FALSE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"relational","rectangle","yes","parallelogram",10,"pretest","rectangle","rectangle_parallelogram",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"relational","parallelogram","no","rhombus",11,"pretest","parallelogram","parallelogram_rhombus",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"relational","square","no","rectangle",12,"pretest","square","square_rectangle",FALSE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","rhombus","no","rectangle",1,"pretest","rectangle","rhombus_rectangle",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","parallelogram","yes","rectangle",2,"pretest","rectangle","parallelogram_rectangle",FALSE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","rectangle","yes","rectangle",3,"pretest","rectangle","rectangle_rectangle",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","square","no","rectangle",4,"pretest","rectangle","square_rectangle",FALSE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","rhombus","yes","rhombus",5,"pretest","rhombus","rhombus_rhombus",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","square","no","rhombus",6,"pretest","rhombus","square_rhombus",FALSE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","rectangle","no","rhombus",7,"pretest","rhombus","rectangle_rhombus",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","parallelogram","yes","rhombus",8,"pretest","rhombus","parallelogram_rhombus",FALSE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","square","yes","parallelogram",9,"pretest","parallelogram","square_parallelogram",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","rectangle","yes","parallelogram",10,"pretest","parallelogram","rectangle_parallelogram",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","rhombus","no","parallelogram",11,"pretest","parallelogram","rhombus_parallelogram",FALSE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","parallelogram","no","parallelogram",12,"pretest","parallelogram","parallelogram_parallelogram",FALSE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","parallelogram","no","square",13,"pretest","square","parallelogram_square",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","square","yes","square",14,"pretest","square","square_square",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","rectangle","no","square",15,"pretest","square","rectangle_square",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","rhombus","yes","square",16,"pretest","square","rhombus_square",FALSE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"training","rhombus","yes","rhombus",NA,"1","rhombus","rhombus_rhombus",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"training","rhombus","yes","rhombus",NA,"1","rhombus","rhombus_rhombus",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"training","rhombus","yes","rhombus",NA,"1","rhombus","rhombus_rhombus",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"training","rhombus","yes","rhombus",NA,"2","rhombus","rhombus_rhombus",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"training","rhombus","yes","rhombus",NA,"2","rhombus","rhombus_rhombus",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"training","rhombus","yes","rhombus",NA,"2","rhombus","rhombus_rhombus",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"relational","square","no","rhombus",1,"posttest","square","square_rhombus",FALSE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"relational","rhombus","yes","square",2,"posttest","rhombus","rhombus_square",FALSE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"relational","rectangle","yes","parallelogram",3,"posttest","rectangle","rectangle_parallelogram",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"relational","rectangle","no","rhombus",4,"posttest","rectangle","rectangle_rhombus",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"relational","rhombus","no","rectangle",5,"posttest","rhombus","rhombus_rectangle",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"relational","parallelogram","no","rectangle",6,"posttest","parallelogram","parallelogram_rectangle",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"relational","rhombus","yes","parallelogram",7,"posttest","rhombus","rhombus_parallelogram",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"relational","square","yes","parallelogram",8,"posttest","square","square_parallelogram",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"relational","square","no","rectangle",9,"posttest","square","square_rectangle",FALSE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"relational","parallelogram","no","square",10,"posttest","parallelogram","parallelogram_square",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"relational","rectangle","yes","square",11,"posttest","rectangle","rectangle_square",FALSE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"relational","parallelogram","no","rhombus",12,"posttest","parallelogram","parallelogram_rhombus",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","square","no","rhombus",1,"posttest","rhombus","square_rhombus",FALSE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","parallelogram","no","rhombus",2,"posttest","rhombus","parallelogram_rhombus",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","rhombus","yes","rhombus",3,"posttest","rhombus","rhombus_rhombus",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","rectangle","no","rhombus",4,"posttest","rhombus","rectangle_rhombus",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","rectangle","yes","rectangle",5,"posttest","rectangle","rectangle_rectangle",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","rhombus","no","rectangle",6,"posttest","rectangle","rhombus_rectangle",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","parallelogram","no","rectangle",7,"posttest","rectangle","parallelogram_rectangle",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","square","no","rectangle",8,"posttest","rectangle","square_rectangle",FALSE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","rectangle","yes","parallelogram",9,"posttest","parallelogram","rectangle_parallelogram",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","square","yes","parallelogram",10,"posttest","parallelogram","square_parallelogram",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","parallelogram","no","parallelogram",11,"posttest","parallelogram","parallelogram_parallelogram",FALSE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","rhombus","no","parallelogram",12,"posttest","parallelogram","rhombus_parallelogram",FALSE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","square","yes","square",13,"posttest","square","square_square",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","rhombus","no","square",14,"posttest","square","rhombus_square",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","rectangle","no","square",15,"posttest","square","rectangle_square",TRUE,"positive_rh_passive"
92,"23","Male","","I don't know",2016-01-25 23:10:06,292307,"passive_passive","rhombus",54029,"entity","parallelogram","no","square",16,"posttest","square","parallelogram_square",TRUE,"positive_rh_passive"
93,"50","f","Thanks for letting me participate.","rhombus, squares and rectangles and paraleelograms",2016-01-25 22:05:17,251483,"passive_passive","rhombus",29656,"relational","square","yes","rectangle",1,"pretest","square","square_rectangle",TRUE,"positive_rh_passive"
93,"50","f","Thanks for letting me participate.","rhombus, squares and rectangles and paraleelograms",2016-01-25 22:05:17,251483,"passive_passive","rhombus",29656,"relational","rectangle","yes","parallelogram",2,"pretest","rectangle","rectangle_parallelogram",TRUE,"positive_rh_passive"
93,"50","f","Thanks for letting me participate.","rhombus, squares and rectangles and paraleelograms",2016-01-25 22:05:17,251483,"passive_passive","rhombus",29656,"relational","square","yes","rhombus",3,"pretest","square","square_rhombus",TRUE,"positive_rh_passive"
93,"50","f","Thanks for letting me participate.","rhombus, squares and rectangles and paraleelograms",2016-01-25 22:05:17,251483,"passive_passive","rhombus",29656,"relational","rhombus","yes","parallelogram",4,"pretest","rhombus","rhombus_parallelogram",TRUE,"positive_rh_passive"
93,"50","f","Thanks for letting me participate.","rhombus, squares and rectangles and paraleelograms",2016-01-25 22:05:17,251483,"passive_passive","rhombus",29656,"relational","rhombus","yes","rectangle",5,"pretest","rhombus","rhombus_rectangle",FALSE,"positive_rh_passive"
93,"50","f","Thanks for letting me participate.","rhombus, squares and rectangles and paraleelograms",2016-01-25 22:05:17,251483,"passive_passive","rhombus",29656,"relational","parallelogram","no","square",6,"pretest","parallelogram","parallelogram_square",TRUE,"positive_rh_passive"
93,"50","f","Thanks for letting me participate.","rhombus, squares and rectangles and paraleelograms",2016-01-25 22:05:17,251483,"passive_passive","rhombus",29656,"relational","parallelogram","yes","rhombus",7,"pretest","parallelogram","parallelogram_rhombus",FALSE,"positive_rh_passive"
93,"50","f","Thanks for letting me participate.","rhombus, squares and rectangles and paraleelograms",2016-01-25 22:05:17,251483,"passive_passive","rhombus",29656,"relational","rhombus","no","square",8,"pretest","rhombus","rhombus_square",TRUE,"positive_rh_passive"
93,"50","f","Thanks for letting me participate.","rhombus, squares and rectangles and paraleelograms",2016-01-25 22:05:17,251483,"passive_passive","rhombus",29656,"relational","rectangle","yes","rhombus",9,"pretest","rectangle","rectangle_rhombus",FALSE,"positive_rh_passive"
93,"50","f","Thanks for letting me participate.","rhombus, squares and rectangles and paraleelograms",2016-01-25 22:05:17,251483,"passive_passive","rhombus",29656,"relational","rectangle","no","square",10,"pretest","rectangle","rectangle_square",TRUE,"positive_rh_passive"
93,"50","f","Thanks for letting me participate.","rhombus, squares and rectangles and paraleelograms",2016-01-25 22:05:17,251483,"passive_passive","rhombus",29656,"relational","parallelogram","no","rectangle",11,"pretest","parallelogram","parallelogram_rectangle",TRUE,"positive_rh_passive"
93,"50","f","Thanks for letting me participate.","rhombus, squares and rectangles and paraleelograms",2016-01-25 22:05:17,251483,"passive_passive","rhombus",29656,"relational","square","yes","parallelogram",12,"pretest","square","square_parallelogram",TRUE,"positive_rh_passive"
93,"50","f","Thanks for letting me participate.","rhombus, squares and rectangles and paraleelograms",2016-01-25 22:05:17,251483,"passive_passive","rhombus",29656,"entity","square","yes","rhombus",1,"pretest","rhombus","square_rhombus",TRUE,"positive_rh_passive"
93,"50","f","Thanks for letting me participate.","rhombus, squares and rectangles and paraleelograms",2016-01-25 22:05:17,251483,"passive_passive","rhombus",29656,"entity","rhombus","yes","rhombus",2,"pretest","rhombus","rhombus_rhombus",TRUE,"positive_rh_passive"
93,"50","f","Thanks for letting me participate.","rhombus, squares and rectangles and paraleelograms",2016-01-25 22:05:17,251483,"passive_passive","rhombus",29656,"entity","rectangle","no","rhombus",3,"pretest","rhombus","rectangle_rhombus",TRUE,"positive_rh_passive"
93,"50","f","Thanks for letting me participate.","rhombus, squares and rectangles and paraleelograms",2016-01-25 22:05:17,251483,"passive_passive","rhombus",29656,"entity","parallelogram","yes","rhombus",4,"pretest","rhombus","parallelogram_rhombus",FALSE,"positive_rh_passive"
93,"50","f","Thanks for letting me participate.","rhombus, squares and rectangles and paraleelograms",2016-01-25 22:05:17,251483,"passive_passive","rhombus",29656,"entity","square","yes","parallelogram",5,"pretest","parallelogram","square_parallelogram",TRUE,"positive_rh_passive"
93,"50","f","Thanks for letting me participate.","rhombus, squares and rectangles and paraleelograms",2016-01-25 22:05:17,251483,"passive_passive","rhombus",29656,"entity","rhombus","yes","parallelogram",6,"pretest","parallelogram","rhombus_parallelogram",TRUE,"positive_rh_passive"
93,"50","f","Thanks for letting me participate.","rhombus, squares and rectangles and paraleelograms",2016-01-25 22:05:17,251483,"passive_passive","rhombus",29656,"entity","parallelogram","yes","parallelogram",7,"pretest","parallelogram","parallelogram_parallelogram",TRUE,"positive_rh_passive"
