"subids","age","gender","comments","exp_about","approval_time","exp_time","training_condition","shape_learned","training_time","trial_type","question","response","shape","trial_num_within_block","block","question_old","question_and_shape","correct"
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"relational","rectangle","yes","rhombus",3,"pretest","rectangle","rectangle_rhombus",FALSE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"relational","square","no","rectangle",4,"pretest","square","square_rectangle",FALSE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"relational","rectangle","no","parallelogram",5,"pretest","rectangle","rectangle_parallelogram",FALSE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"relational","square","yes","parallelogram",6,"pretest","square","square_parallelogram",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"relational","parallelogram","no","rhombus",7,"pretest","parallelogram","parallelogram_rhombus",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"relational","parallelogram","no","rectangle",8,"pretest","parallelogram","parallelogram_rectangle",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"relational","parallelogram","yes","square",9,"pretest","parallelogram","parallelogram_square",FALSE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"relational","square","no","rhombus",10,"pretest","square","square_rhombus",FALSE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"relational","rectangle","no","square",11,"pretest","rectangle","rectangle_square",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"relational","rhombus","yes","rectangle",12,"pretest","rhombus","rhombus_rectangle",FALSE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","rectangle","no","square",1,"pretest","square","rectangle_square",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","rhombus","no","square",2,"pretest","square","rhombus_square",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","square","yes","square",3,"pretest","square","square_square",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","parallelogram","no","square",4,"pretest","square","parallelogram_square",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","parallelogram","yes","parallelogram",5,"pretest","parallelogram","parallelogram_parallelogram",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","square","no","parallelogram",6,"pretest","parallelogram","square_parallelogram",FALSE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","rectangle","no","parallelogram",7,"pretest","parallelogram","rectangle_parallelogram",FALSE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","rhombus","yes","parallelogram",8,"pretest","parallelogram","rhombus_parallelogram",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","rhombus","no","rectangle",9,"pretest","rectangle","rhombus_rectangle",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","parallelogram","no","rectangle",10,"pretest","rectangle","parallelogram_rectangle",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","square","no","rectangle",11,"pretest","rectangle","square_rectangle",FALSE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","rectangle","yes","rectangle",12,"pretest","rectangle","rectangle_rectangle",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","rhombus","yes","rhombus",13,"pretest","rhombus","rhombus_rhombus",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","rectangle","no","rhombus",14,"pretest","rhombus","rectangle_rhombus",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","square","no","rhombus",15,"pretest","rhombus","square_rhombus",FALSE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","parallelogram","no","rhombus",16,"pretest","rhombus","parallelogram_rhombus",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"training","rhombus","yes","square",NA,"1","rhombus","rhombus_square",FALSE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"training","rhombus","no","rectangle",NA,"1","rhombus","rhombus_rectangle",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"training","rhombus","no","rectangle",NA,"1","rhombus","rhombus_rectangle",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"training","rhombus","yes","square",NA,"2","rhombus","rhombus_square",FALSE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"training","rhombus","yes","rhombus",NA,"2","rhombus","rhombus_rhombus",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"training","rhombus","no","parallelogram",NA,"2","rhombus","rhombus_parallelogram",FALSE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"relational","parallelogram","no","rectangle",1,"posttest","parallelogram","parallelogram_rectangle",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"relational","parallelogram","no","rhombus",2,"posttest","parallelogram","parallelogram_rhombus",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"relational","rectangle","no","square",3,"posttest","rectangle","rectangle_square",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"relational","square","no","parallelogram",4,"posttest","square","square_parallelogram",FALSE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"relational","square","no","rectangle",5,"posttest","square","square_rectangle",FALSE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"relational","square","no","rhombus",6,"posttest","square","square_rhombus",FALSE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"relational","rectangle","yes","parallelogram",7,"posttest","rectangle","rectangle_parallelogram",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"relational","rhombus","no","parallelogram",8,"posttest","rhombus","rhombus_parallelogram",FALSE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"relational","rhombus","no","square",9,"posttest","rhombus","rhombus_square",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"relational","rhombus","no","rectangle",10,"posttest","rhombus","rhombus_rectangle",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"relational","rectangle","no","rhombus",11,"posttest","rectangle","rectangle_rhombus",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"relational","parallelogram","no","square",12,"posttest","parallelogram","parallelogram_square",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","square","no","rhombus",1,"posttest","rhombus","square_rhombus",FALSE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","parallelogram","no","rhombus",2,"posttest","rhombus","parallelogram_rhombus",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","rhombus","yes","rhombus",3,"posttest","rhombus","rhombus_rhombus",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","rectangle","no","rhombus",4,"posttest","rhombus","rectangle_rhombus",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","rhombus","yes","square",5,"posttest","square","rhombus_square",FALSE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","square","no","square",6,"posttest","square","square_square",FALSE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","parallelogram","no","square",7,"posttest","square","parallelogram_square",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","rectangle","no","square",8,"posttest","square","rectangle_square",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","rectangle","no","parallelogram",9,"posttest","parallelogram","rectangle_parallelogram",FALSE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","parallelogram","yes","parallelogram",10,"posttest","parallelogram","parallelogram_parallelogram",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","square","no","parallelogram",11,"posttest","parallelogram","square_parallelogram",FALSE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","rhombus","no","parallelogram",12,"posttest","parallelogram","rhombus_parallelogram",FALSE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","square","yes","rectangle",13,"posttest","rectangle","square_rectangle",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","rhombus","no","rectangle",14,"posttest","rectangle","rhombus_rectangle",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","parallelogram","no","rectangle",15,"posttest","rectangle","parallelogram_rectangle",TRUE
22,"25","Male","It was interesting.","How people know their shapes.",2016-01-24 22:00:25,368542,"active_active","rhombus",59156,"entity","rectangle","no","rectangle",16,"posttest","rectangle","rectangle_rectangle",FALSE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"relational","rectangle","no","square",1,"pretest","rectangle","rectangle_square",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"relational","parallelogram","no","rectangle",2,"pretest","parallelogram","parallelogram_rectangle",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"relational","rhombus","no","square",3,"pretest","rhombus","rhombus_square",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"relational","rhombus","no","rectangle",4,"pretest","rhombus","rhombus_rectangle",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"relational","parallelogram","no","square",5,"pretest","parallelogram","parallelogram_square",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"relational","parallelogram","yes","rhombus",6,"pretest","parallelogram","parallelogram_rhombus",FALSE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"relational","square","yes","rhombus",7,"pretest","square","square_rhombus",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"relational","rectangle","yes","rhombus",8,"pretest","rectangle","rectangle_rhombus",FALSE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"relational","square","yes","rectangle",9,"pretest","square","square_rectangle",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"relational","rectangle","yes","parallelogram",10,"pretest","rectangle","rectangle_parallelogram",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"relational","square","yes","parallelogram",11,"pretest","square","square_parallelogram",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"relational","rhombus","yes","parallelogram",12,"pretest","rhombus","rhombus_parallelogram",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","parallelogram","yes","parallelogram",1,"pretest","parallelogram","parallelogram_parallelogram",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","rectangle","yes","parallelogram",2,"pretest","parallelogram","rectangle_parallelogram",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","rhombus","yes","parallelogram",3,"pretest","parallelogram","rhombus_parallelogram",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","square","yes","parallelogram",4,"pretest","parallelogram","square_parallelogram",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","parallelogram","no","rectangle",5,"pretest","rectangle","parallelogram_rectangle",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","rectangle","yes","rectangle",6,"pretest","rectangle","rectangle_rectangle",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","rhombus","no","rectangle",7,"pretest","rectangle","rhombus_rectangle",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","square","yes","rectangle",8,"pretest","rectangle","square_rectangle",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","rhombus","no","square",9,"pretest","square","rhombus_square",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","rectangle","no","square",10,"pretest","square","rectangle_square",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","parallelogram","no","square",11,"pretest","square","parallelogram_square",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","square","yes","square",12,"pretest","square","square_square",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","square","no","rhombus",13,"pretest","rhombus","square_rhombus",FALSE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","rhombus","yes","rhombus",14,"pretest","rhombus","rhombus_rhombus",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","parallelogram","yes","rhombus",15,"pretest","rhombus","parallelogram_rhombus",FALSE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","rectangle","no","rhombus",16,"pretest","rhombus","rectangle_rhombus",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"training","rhombus","no","rectangle",NA,"1","rhombus","rhombus_rectangle",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"training","rhombus","no","parallelogram",NA,"1","rhombus","rhombus_parallelogram",FALSE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"training","rhombus","yes","rhombus",NA,"1","rhombus","rhombus_rhombus",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"training","rhombus","yes","square",NA,"2","rhombus","rhombus_square",FALSE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"training","rhombus","no","parallelogram",NA,"2","rhombus","rhombus_parallelogram",FALSE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"training","rhombus","no","rectangle",NA,"2","rhombus","rhombus_rectangle",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"relational","rhombus","no","rectangle",1,"posttest","rhombus","rhombus_rectangle",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"relational","rectangle","yes","square",2,"posttest","rectangle","rectangle_square",FALSE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"relational","parallelogram","no","rhombus",3,"posttest","parallelogram","parallelogram_rhombus",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"relational","rectangle","yes","parallelogram",4,"posttest","rectangle","rectangle_parallelogram",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"relational","rhombus","no","square",5,"posttest","rhombus","rhombus_square",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"relational","square","yes","rectangle",6,"posttest","square","square_rectangle",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"relational","square","no","rhombus",7,"posttest","square","square_rhombus",FALSE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"relational","parallelogram","no","rectangle",8,"posttest","parallelogram","parallelogram_rectangle",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"relational","parallelogram","no","square",9,"posttest","parallelogram","parallelogram_square",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"relational","rectangle","no","rhombus",10,"posttest","rectangle","rectangle_rhombus",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"relational","rhombus","yes","parallelogram",11,"posttest","rhombus","rhombus_parallelogram",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"relational","square","yes","parallelogram",12,"posttest","square","square_parallelogram",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","parallelogram","no","rhombus",1,"posttest","rhombus","parallelogram_rhombus",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","square","yes","rhombus",2,"posttest","rhombus","square_rhombus",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","rectangle","no","rhombus",3,"posttest","rhombus","rectangle_rhombus",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","rhombus","yes","rhombus",4,"posttest","rhombus","rhombus_rhombus",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","parallelogram","no","rectangle",5,"posttest","rectangle","parallelogram_rectangle",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","rhombus","no","rectangle",6,"posttest","rectangle","rhombus_rectangle",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","rectangle","yes","rectangle",7,"posttest","rectangle","rectangle_rectangle",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","square","yes","rectangle",8,"posttest","rectangle","square_rectangle",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","parallelogram","no","square",9,"posttest","square","parallelogram_square",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","rhombus","no","square",10,"posttest","square","rhombus_square",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","rectangle","no","square",11,"posttest","square","rectangle_square",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","square","yes","square",12,"posttest","square","square_square",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","parallelogram","yes","parallelogram",13,"posttest","parallelogram","parallelogram_parallelogram",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","rhombus","yes","parallelogram",14,"posttest","parallelogram","rhombus_parallelogram",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","square","yes","parallelogram",15,"posttest","parallelogram","square_parallelogram",TRUE
23,"26","f","","How we learn about shapes.",2016-01-24 21:22:47,214017,"active_active","rhombus",29854,"entity","rectangle","yes","parallelogram",16,"posttest","parallelogram","rectangle_parallelogram",TRUE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"relational","rhombus","yes","rectangle",1,"pretest","rhombus","rhombus_rectangle",FALSE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"relational","parallelogram","yes","square",2,"pretest","parallelogram","parallelogram_square",FALSE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"relational","rhombus","no","square",3,"pretest","rhombus","rhombus_square",TRUE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"relational","rectangle","yes","rhombus",4,"pretest","rectangle","rectangle_rhombus",FALSE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"relational","parallelogram","no","rhombus",5,"pretest","parallelogram","parallelogram_rhombus",TRUE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"relational","rectangle","no","square",6,"pretest","rectangle","rectangle_square",TRUE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"relational","square","no","parallelogram",7,"pretest","square","square_parallelogram",FALSE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"relational","rhombus","no","parallelogram",8,"pretest","rhombus","rhombus_parallelogram",FALSE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"relational","square","no","rhombus",9,"pretest","square","square_rhombus",FALSE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"relational","square","no","rectangle",10,"pretest","square","square_rectangle",FALSE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"relational","parallelogram","no","rectangle",11,"pretest","parallelogram","parallelogram_rectangle",TRUE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"relational","rectangle","no","parallelogram",12,"pretest","rectangle","rectangle_parallelogram",FALSE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"entity","parallelogram","no","rhombus",1,"pretest","rhombus","parallelogram_rhombus",TRUE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"entity","square","no","rhombus",2,"pretest","rhombus","square_rhombus",FALSE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"entity","rectangle","no","rhombus",3,"pretest","rhombus","rectangle_rhombus",TRUE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"entity","rhombus","yes","rhombus",4,"pretest","rhombus","rhombus_rhombus",TRUE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"entity","parallelogram","no","square",5,"pretest","square","parallelogram_square",TRUE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"entity","rhombus","no","square",6,"pretest","square","rhombus_square",TRUE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"entity","square","yes","square",7,"pretest","square","square_square",TRUE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"entity","rectangle","yes","square",8,"pretest","square","rectangle_square",FALSE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"entity","rhombus","no","rectangle",9,"pretest","rectangle","rhombus_rectangle",TRUE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"entity","square","no","rectangle",10,"pretest","rectangle","square_rectangle",FALSE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"entity","rectangle","no","rectangle",11,"pretest","rectangle","rectangle_rectangle",FALSE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"entity","parallelogram","yes","rectangle",12,"pretest","rectangle","parallelogram_rectangle",FALSE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"entity","rectangle","no","parallelogram",13,"pretest","parallelogram","rectangle_parallelogram",FALSE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"entity","rhombus","no","parallelogram",14,"pretest","parallelogram","rhombus_parallelogram",FALSE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"entity","square","no","parallelogram",15,"pretest","parallelogram","square_parallelogram",FALSE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"entity","parallelogram","yes","parallelogram",16,"pretest","parallelogram","parallelogram_parallelogram",TRUE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"training","rhombus","yes","rhombus",NA,"1","rhombus","rhombus_rhombus",TRUE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"training","rhombus","yes","rhombus",NA,"1","rhombus","rhombus_rhombus",TRUE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"training","rhombus","yes","rhombus",NA,"1","rhombus","rhombus_rhombus",TRUE
24,"29","m","no","shape knowledge ",2016-01-24 21:24:07,156951,"active_active","rhombus",31327,"training","rhombus","yes","rhombus",NA,"2","rhombus","rhombus_rhombus",TRUE
